Région,Délegation,Commune,Nom établissement,Catégorie
Rabat-Salé-Kénitra,Khémisset,Khémisset (Mun.),El Yassmine,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Khémisset,Rommani (Mun.),Roummani,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Khémisset,Tiflet (Mun.),Tiflet,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Khémisset,Tiflet (Mun.),Andalous,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Khémisset,Sidi Allal El Bahraoui (Mun.),S.Allal Bahraoui,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Khémisset,Ait Mimoune,Ait Mimoune,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Ait Mimoune,Ouljate Soltane,Dispensaire Rural
Rabat-Salé-Kénitra,Khémisset,Ait Ouribel,Had Khammouja,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Majmaa Tolba,Majmaa Tolba,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Majmaa Tolba,Birrejline,Dispensaire Rural
Rabat-Salé-Kénitra,Khémisset,Ait Yadine,Ait Yadine,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,El Ganzra,El Ganzra,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,El Ganzra,Ait Ounzar,Dispensaire Rural
Rabat-Salé-Kénitra,Khémisset,Sidi Allal Lamsadder,S.Allal Lamsadder,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Sidi El Ghandour,Sidi El Rhandour,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Sidi El Ghandour,Sidi Meziane,Dispensaire Rural
Rabat-Salé-Kénitra,Khémisset,Ait Siberne,Ait Siberne,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Sfassif,Sfassif,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Khémisset,Ait Ikkou,Ait Ikkou,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Houderrane,Houderrane,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Maaziz,Maaziz,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Khémisset,Ait Ichou,Tiliouine,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Bouqachmir,Bouqachmir,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Oulmes,Oulmes  ,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Khémisset,Oulmes,Tarmilate,Dispensaire Rural
Rabat-Salé-Kénitra,Khémisset,Tiddas,Tiddas,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Khémisset,Brachoua,Brachoua,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Brachoua,N'khila,Dispensaire Rural
Rabat-Salé-Kénitra,Khémisset,Ezzhiliga,Ezzhiliga,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Khémisset,Laghoualem,Laghoualem,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Khémisset,Ain Sbit,Ain Sbit,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Khémisset,Khémisset (Mun.),CRSR Khemisset,Centre de Référence en Santé de Reproduction
Rabat-Salé-Kénitra,Khémisset,Ait Yadine,Ikhttaten,Dispensaire Rural
Rabat-Salé-Kénitra,Rabat,El Youssoufia (Arrond.),Annahda,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,El Youssoufia (Arrond.),El Wahda (Hay Sinai),Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,Hassan (Arrond.),Sidi Fateh,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Rabat,Hassan (Arrond.),Akkari,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,Hassan (Arrond.),Diour Jamaa,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Rabat,Agdal Riyad (Arrond.),Hay Riyad,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,El Youssoufia (Arrond.),Farah,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Rabat,El Youssoufia (Arrond.),Youssoufia I,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Rabat,El Youssoufia (Arrond.),Bouregrag (Doum),Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,El Youssoufia (Arrond.),Inbiat,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,El Youssoufia (Arrond.),Takadoum,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Rabat,Agdal Riyad (Arrond.),Souissi,Centre de Référence en Santé de Reproduction
Rabat-Salé-Kénitra,Rabat,El Youssoufia (Arrond.),CDTMR Rabat (Youssoufia II),Centre de Diagnostic et de Traitement des Maladies Respiratoires
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),Al Kerma,Centre de Référence en Santé de Reproduction
Rabat-Salé-Kénitra,Rabat,Hassan (Arrond.),Hassan,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,Hassan (Arrond.),Ocean,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,Touarga (Mun.),Lalla Amina,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),Kouas,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),El Amal,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),Ar-Rahma,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),Bouitat,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),Bouhlal,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),El Melk,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),Massira,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),Annour,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),Al Masjid,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Rabat,Yacoub El Mansour (Arrond.),Chbanate (Hay El Fath),Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Bab Lamrissa (Arrond.),Bab Khemiss,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Bab Lamrissa (Arrond.),Bab Sebta,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Bab Lamrissa (Arrond.),Jerda,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Bab Lamrissa (Arrond.),S.Moussa,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Bab Lamrissa (Arrond.),Said Hajji,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Bab Lamrissa (Arrond.),SOUANI,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Bettana (Arrond.),Hay Essalam,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Bettana (Arrond.),Bettana,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Bettana (Arrond.),Moulay Ismail,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Bettana (Arrond.),Abderrahim Bouabid,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Hssaine (Arrond.),Hsaine,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Hssaine (Arrond.),Sidi Hmida,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Hssaine (Arrond.),El Karia,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Hssaine (Arrond.),Sala Al Jadida,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Hssaine (Arrond.),Ibn Sina (Sala Al Jadida II),Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Hssaine (Arrond.),Hay Kifah,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Layayda (Arrond.),Ibn El Haithem (Laayayda I),Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Layayda (Arrond.),Laayayda (Laayayda II),Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Layayda (Arrond.),Ssidi Abdellah,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Tabriquet (Arrond.),Pepiniere,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Tabriquet (Arrond.),Douar Cheikh M'fadel,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Tabriquet (Arrond.),Rostal,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Tabriquet (Arrond.),Hay Er-Rahma,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Sidi Bouknadel (Mun.),Bouknadel,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Salé,Shoul,Arjat,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Salé,Shoul,Shoul,Dispensaire Rural
Rabat-Salé-Kénitra,Salé,Shoul,Sidi Azzouz,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Salé,Bab Lamrissa (Arrond.),Bab Khemiss,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Rabat-Salé-Kénitra,Salé,Layayda (Arrond.),Al Maza,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Ameur,Ameur,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Salé,Tabriquet (Arrond.),Salé,Centre de Référence en Santé de Reproduction
Rabat-Salé-Kénitra,Salé,Sidi Bouknadel (Mun.),El Mountazah,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Oulad Nouel,Oulad Nouel,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Sidi M'Hamed Chelh,S.M'hamed Chelh,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Taoughilt,Taoughilt,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Lamrabih,Lamrabih,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Lamrabih,Zhayrine,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Kacem (Mun.),Sidi Kacem,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Kacem (Mun.),Sidi Kacem,Laboratoire de Santé Publique
Rabat-Salé-Kénitra,Sidi Kacem,Dar Gueddari (Mun.),Dar Gueddari,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Sidi Kacem,Had Kourt (Mun.),Had Kourt,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Sidi Kacem,Jorf El Melha (Mun.),Jorf El Melha,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Mechraa Bel Ksiri (Mun.),Mechraa Bel Ksiri,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Kacem (Mun.),Sidi Kacem,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Kacem (Mun.),Sahraoua,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Kacem (Mun.),Zaouia,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Kacem (Mun.),El yassmine,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Ain Dfali,Ain Dfali,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Sidi Kacem,Ain Dfali,Chaouia Bir,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Kacem,Bni Oual,Rhamna Sedra,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Moulay Abdelkader,El Ayach,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Moulay Abdelkader,Zougara,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Azzouz,Azib Cherradi,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Ahmed Benaissa,Roua,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Ameur Al Hadi,S.Ameur Al Hadi,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Al Haouafate,Al Haouafate,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Sefsaf,Sefsaf,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Dar Laaslouji,Oulad Moussa,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Rmilat,Oulad Soltane,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Al Kamel,Sidi Al Kamel (Kratt),Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Al Kamel,Souassiyine,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Kacem,Nouirate,Nouirate,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Nouirate,S. Kacem Harrouch,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Kacem,Bir Taleb,Bir Taleb,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Tekna,Tekna,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Chbanate,Chbanate,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Selfat,Azib Nihi,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Zaggota,Zaggota,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Sidi Kacem,Bab Tiouka,Bab Tiouka,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Zirara,Zirara,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Kacem,Khnichet,Khnichet,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Kacem (Mun.),CRSR Sidi Kacem,Centre de Référence en Santé de Reproduction
Rabat-Salé-Kénitra,Sidi Kacem,Sidi Azzouz,Oulad Hammad,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Kacem,Dar Laaslouji,Oulad Mouisse,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Kacem,Lamrabih,Zouaid,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Slimane,Kceibya,Touirssa,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Slimane,Kceibya,Chraouata,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Slimane,Kceibya,Dayet aicha (Bouftitane),Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Slimane,M'saada,Baggara,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Ouled H'Cine,Laabyat,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Ouled H'Cine,Sidi Abdelaziz,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Slimane,Sidi Slimane (Mun.),Ghomariyine,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Sidi Slimane (Mun.),Ouled El Ghazi,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Sidi Slimane (Mun.),Hay Salam,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Sidi Yahya El Gharb (Mun.),Sidi Yahia,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Sidi Slimane,Ameur Chamalia,LAABABDA,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Ouled Ben Hammadi,Ouled Boutabet,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Ouled Ben Hammadi,Ouelad Ben Hammadi,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Slimane,Boumaiz,Od S. ABDELGHAYATI  (ZIAINA),Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Azghar,Lahouarta,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Dar Bel Amri,Dar Bel Amri,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Sidi Slimane,Dar Bel Amri,Gnafda,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Dar Bel Amri,Fajar,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Sfafaa,Mradsa,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Kceibya,Ouled Hannoune,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Kceibya,Chibane Od Bouazza,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Slimane,Kceibya,Lalla Itto,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Sidi Slimane,Boumaiz,Ouled Moussa Ben Hcine,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Slimane,Azghar,Oulad Youssef,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Slimane,Ouled H'Cine,Shaibiya,Dispensaire Rural
Rabat-Salé-Kénitra,Sidi Slimane,Ameur Chamalia,Ouled Zayd,Dispensaire Rural
Rabat-Salé-Kénitra,Skhirate-Temara,Ain El Aouda (Mun.),Ain El Aouda,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,Ain El Aouda (Mun.),Ouled Zaers,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Ain El Aouda (Mun.),Sidi Laarbi,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Harhoura (Mun.),Harhoura,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Harhoura (Mun.),Ibn khaldoun,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Skhirate (Mun.),Skhirat,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,Skhirate (Mun.),Skhirat II,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),Al wifaq(Temara centre),Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),Ftah El Kheir,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),Al Massira I,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),Al Massira II,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),Ouled Bennacer (Masrour),Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),Guich,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),Oued eddahab,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),Ennasr,Centre de Santé Urbain niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),Ouled Mtaa,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,Ain Attig (Mun.),Ain Attig,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,El Menzeh,El Menzeh,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,Oumazza,Oumazza,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Sidi Yahya Zaer,Sidi Yahya Zaers,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,Sidi Yahya Zaer,Tamesna 1 (Centre Urbain Tamesna),Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Mers El Kheir,Mers El Kheir 2,Centre de Santé Rural niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,Sabbah,Sebbah,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),CRSR Ennasser,Centre de Référence en Santé de Reproduction
Rabat-Salé-Kénitra,Skhirate-Temara,Témara (Mun.),Maamoura,Centre de Diagnostic et de Traitement des Maladies Respiratoires
Rabat-Salé-Kénitra,Skhirate-Temara,Sidi Yahya Zaer,Mkhalif,Dispensaire Rural
Rabat-Salé-Kénitra,Skhirate-Temara,Sidi Yahya Zaer,Tamesna 2 (Centre Urbain Tamesna),Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Sidi Yahya Zaer,El Kenz,Centre de Santé Rural niveau 1
Rabat-Salé-Kénitra,Skhirate-Temara,Ain El Aouda (Mun.),Ennassim,Centre de Santé Urbain niveau 2
Rabat-Salé-Kénitra,Skhirate-Temara,Ain El Aouda (Mun.),Essafae,Centre de Santé Urbain niveau 1
Béni Mellal-Khénifra,Azilal,Azilal (Mun.),Azilal,Centre de Santé Urbain niveau 1
Béni Mellal-Khénifra,Azilal,Azilal (Mun.),Q. Administratif,Centre de Santé Urbain niveau 1
Béni Mellal-Khénifra,Azilal,Azilal (Mun.),Tichibite,Centre de Santé Urbain niveau 1
Béni Mellal-Khénifra,Azilal,Demnate (Mun.),Demnate,Centre de Santé Urbain niveau 1
Béni Mellal-Khénifra,Azilal,Demnate (Mun.),Demnat Kasbah,Centre de Santé Urbain niveau 1
Béni Mellal-Khénifra,Azilal,Agoudi N'Lkhair,Agoudid,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Agoudi N'Lkhair,Ifrane,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Agoudi N'Lkhair,Inguirt,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Tamda Noumercid,Tamda,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Tamda Noumercid,Tissa,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Ait Abbas,Sguatt,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Ait Abbas,Igmir,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Ait M'Hamed,Ait M'hamed,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Ait Bou Oulli,Abachkou,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Tabant,Bouguemaz,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Tabant,Sremete  ,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Zaouiat Ahansal,Z.Ahansal,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Zaouiat Ahansal,Zerken,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Moulay Aissa Ben Driss,Ait Attab,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Taounza,Taounza,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Taounza,Indjaren  ,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Tisqi,Tisqi,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Bni Ayat,Tizgui-N'bni Ayat,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Bni Ayat,Tanfarda,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Bni Ayat,S. Ali Ben Brahim,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Bni Ayat,Laaouina,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Bzou,Bzou,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Bzou,Oued Laabid,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Rfala,Bouazier  ,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Rfala,Rfala,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Rfala,Taghrart,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Rfala,Ouled Bouhakou,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Bni Hassane,Tirst,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Bni Hassane,Ibaraguen,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Bni Hassane,Guimi,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Foum Jemaa,Foum Jemaa,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Tabia,Tabia,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Tabia,Tislit,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Ait Taguella,Ouzoud,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Ait Taguella,A. Taguella,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Tanant,Tanant,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Tanant,Bouhrazen,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Tanant,Ait Ouirar,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Tanant,Skoura  ,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Ait Oumdis,Issoulane,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Ait Tamlil,Ait Tamlil,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Ait Tamlil,Toufghine,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Anzou,Bouachiba,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Sidi Yacoub,Ait Maala,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Tidili Fetouaka,Tidili,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Tidili Fetouaka,Ihoudjine,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Tidili Fetouaka,Draa,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Imlil,Imlil,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Tifni,Iminifri,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Tifni,Tifni,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Tifni,Tizgui-N'tifni,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Ait Majden,Ait Salah,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Ait Majden,Tizgui N'Ait Majden,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Ouaoula,Ouaoula,Centre de Santé Rural niveau 2
Béni Mellal-Khénifra,Azilal,Ouaoula,Mahda,Dispensaire Rural
Béni Mellal-Khénifra,Azilal,Ait Blal,Tizi Noubadou,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Sidi Boulkhalf,Iwariden,Centre de Santé Rural niveau 1
Béni Mellal-Khénifra,Azilal,Sidi Boulkhalf,Ait Toutline,Dispensaire Rural
